식당명,Date,Map,Rate,사람,수식,식당 분류,주요 메뉴,지역-대분류,지역-소분류
톨,2026-01-05,https://place.map.kakao.com/18515034,🥄🥄🥄,,서울 마포구 : 신촌/대흥,"🍚한식, 🍣일식",마제소바,서울 마포구,신촌/대흥
현이네회시장,2025-11-26,https://place.map.kakao.com/1878597817,🥄🥄🥄🥄,,서울 마포구 : 망원,🍚한식,회,서울 마포구,망원
다람쥐곳간 마곡점,2025-11-25,https://place.map.kakao.com/102871137,🥄🥄🥄,,서울 강서구 : 마곡,☕카페,호두과자,서울 강서구,마곡
버거킹 신촌1점,2025-11-25,https://place.map.kakao.com/8375653,🥄,,서울 서대문구 : 신촌,🍔패스트푸드,햄버거,서울 서대문구,신촌
지지고 서강대점,2025-11-24,https://place.map.kakao.com/368211608,🥄,,서울 마포구 : 대흥,🍚한식,컵밥,서울 마포구,대흥
방이동쭈꾸미,2025-11-23,https://place.map.kakao.com/13290448,🥄🥄🥄🥄,,서울 송파구 : 송파,🍚한식,쭈꾸미,서울 송파구,송파
밀빛,2025-11-23,https://place.map.kakao.com/1346816522,🥄🥄🥄🥄,,서울 송파구 : 송파,☕카페,카페,서울 송파구,송파
한창희천하일면,2025-11-21,https://place.map.kakao.com/670226941,🥄🥄🥄🥄,,서울 마포구 : 대흥,"🍚한식, 🍣일식",고기국수,서울 마포구,대흥
스아게K,2025-11-21,https://place.map.kakao.com/138967530,🥄🥄🥄🥄🥄,,서울 마포구 : 홍대,🍣일식,카레,서울 마포구,홍대
레뽀드라라 강남점,2025-12-27,https://place.map.kakao.com/1586942536,🥄🥄🥄,,서울 강남구 : 강남,☕카페,카페,서울 강남구,강남
감탄계숯불치킨 강남점,2025-12-27,https://place.map.kakao.com/413386069,🥄🥄🥄,,서울 강남구 : 강남,🍗치킨,치킨,서울 강남구,강남
해주찹쌀순대,2025-12-26,https://place.map.kakao.com/17811923,🥄🥄🥄,,서울 송파구 : 잠실새내,🍚한식,국밥,서울 송파구,잠실새내
맥도날드 연세대점,2025-12-26,https://place.map.kakao.com/18606733,🥄,,서울 서대문구 : 신촌,🍔패스트푸드,햄버거,서울 서대문구,신촌
또보겠지떡볶이집 깐따비아점,2025-12-24,https://place.map.kakao.com/895272833,🥄🥄🥄🥄,,서울 마포구 : 홍대,🍙분식,떡볶이,서울 마포구,홍대
왔쏘 홍대점,2025-12-23,https://place.map.kakao.com/295479292,🥄🥄,,서울 마포구 : 상수,🥩고기,소고기,서울 마포구,상수
봉구스밥버거 서강대점,2025-12-23,https://place.map.kakao.com/169029905,🥄🥄,,서울 마포구 : 신촌/대흥,🍚한식,밥버거,서울 마포구,신촌/대흥
KFC 신촌역점,2025-12-22,https://place.map.kakao.com/692703127,🥄🥄,,서울 서대문구 : 신촌,🍔패스트푸드,햄버거,서울 서대문구,신촌
유부선생 서강대점,2025-12-22,https://place.map.kakao.com/1799052538,🥄🥄,,서울 마포구 : 대흥,🍙분식,유부초밥,서울 마포구,대흥
콘서트,2025-12-21,"https://map.naver.com/p/entry/place/1650418825?c=14.00,0,0,0,dh&placePath=/home?from=map&fromPanelNum=1&additionalHeight=76&timestamp=202506282140&locale=ko&svcName=map_pcv5",🥄🥄🥄🥄🥄,,서울 송파구 : 송파,☕카페,카페,서울 송파구,송파
밀플랜비 서강대점,2025-12-20,https://place.map.kakao.com/960971083,🥄,,서울 마포구 : 대흥,"🌮멕시칸, 🍔패스트푸드",브리또,서울 마포구,대흥
봉구스밥버거 서강대점,2025-12-19,https://place.map.kakao.com/169029905,🥄🥄,,서울 마포구 : 신촌/대흥,🍚한식,밥버거,서울 마포구,신촌/대흥
한창희천하일면,2025-12-19,https://place.map.kakao.com/670226941,🥄🥄🥄🥄,,서울 마포구 : 대흥,"🍚한식, 🍣일식",고기국수,서울 마포구,대흥
역전할머니맥주 서울방이점,2025-12-18,https://place.map.kakao.com/1970587460,🥄🥄,,서울 송파구 : 송파,🍺술집,술집,서울 송파구,송파
고드니,2025-12-18,https://place.map.kakao.com/700615587,🥄🥄🥄🥄🥄,,서울 강서구 : 마곡,☕카페,"카페, 휘낭시에",서울 강서구,마곡
스시로 명동성당점,2025-12-17,https://place.map.kakao.com/1353238103,🥄🥄🥄🥄,,서울 중구 : 명동,🍣일식,회전초밥,서울 중구,명동
팥고당 명동본점,2025-12-17,https://place.map.kakao.com/414539288,🥄🥄🥄,,서울 중구 : 명동,☕카페,카페,서울 중구,명동
히노키공방,2025-12-16,https://place.map.kakao.com/12273254,🥄🥄🥄🥄,,서울 마포구 : 신촌,🍣일식,백반,서울 마포구,신촌
한강서초순대국,2025-12-15,https://place.map.kakao.com/12044566,🥄🥄🥄🥄,,서울 마포구 : 대흥,🍚한식,국밥,서울 마포구,대흥
끼로끼로부엉이,2025-12-16,https://place.map.kakao.com/27383419,🥄🥄🥄🥄🥄,,서울 마포구 : 신촌,🥩고기,"돼지고기, 소고기",서울 마포구,신촌
BHC치킨 신촌점,2025-12-14,about:blank,🥄🥄,,서울 서대문구 : 신촌,🍗치킨,치킨,서울 서대문구,신촌
마포쌈밥식당,2026-01-13,https://place.map.kakao.com/1919542306,🥄🥄🥄,,서울 마포구 : 신촌/대흥,🍚한식,쌈밥,서울 마포구,신촌/대흥
개성손만두 마포점,2026-01-12,https://place.map.kakao.com/167873776,🥄🥄🥄,,서울 마포구 : 신촌/대흥,🍚한식,만두국,서울 마포구,신촌/대흥
봉구스밥버거 서강대점,2026-01-14,https://place.map.kakao.com/169029905,🥄🥄,,서울 마포구 : 신촌/대흥,🍚한식,밥버거,서울 마포구,신촌/대흥
롯데리아 대흥역점,2026-01-13,https://place.map.kakao.com/20012019,🥄,,서울 마포구 : 대흥,🍔패스트푸드,햄버거,서울 마포구,대흥
봉구스밥버거 서강대점,2026-01-12,https://place.map.kakao.com/169029905,🥄🥄,,서울 마포구 : 신촌/대흥,🍚한식,밥버거,서울 마포구,신촌/대흥
에디션엠,2026-01-11,https://place.map.kakao.com/1761099960,🥄🥄🥄🥄,,서울 종로구 : 혜화,☕카페,카페,서울 종로구,혜화
04판 대학로점,2026-01-11,https://place.map.kakao.com/1520170130,🥄🥄🥄🥄,,서울 종로구 : 혜화,"🍗치킨, 🍚한식",치킨,서울 종로구,혜화
하루,2026-01-10,https://place.map.kakao.com/122968001,🥄🥄🥄,,서울 강서구 : 화곡,"🍚한식, 🍺술집",회,서울 강서구,화곡
신촌버거,2026-01-08,https://place.map.kakao.com/283933287,🥄🥄🥄🥄🥄,,서울 서대문구 : 신촌,🍔패스트푸드,햄버거,서울 서대문구,신촌
봉구스밥버거 서강대점,2026-01-08,https://place.map.kakao.com/169029905,🥄🥄,,서울 마포구 : 신촌/대흥,🍚한식,밥버거,서울 마포구,신촌/대흥
경호네,2026-01-07,https://place.map.kakao.com/365481447,🥄🥄🥄🥄🥄,,서울 마포구 : 홍대,🍺술집,술집,서울 마포구,홍대
꼬꼬로치킨 홍대점,2026-01-07,https://place.map.kakao.com/242944327,🥄🥄🥄🥄🥄,,서울 마포구 : 홍대,"🍗치킨, 🍺술집",치킨,서울 마포구,홍대
이태리부대찌개 서강대점,2026-01-06,https://place.map.kakao.com/1609712037,🥄🥄,,서울 마포구 : 대흥,🍚한식,부대찌개,서울 마포구,대흥
톨,2025-11-26,https://place.map.kakao.com/18515034,🥄🥄🥄,,서울 마포구 : 신촌/대흥,"🍚한식, 🍣일식",마제소바,서울 마포구,신촌/대흥
피아이씨,2026-01-04,https://place.map.kakao.com/1952568266,🥄🥄🥄,,경기 남양주 : 평내호평,☕카페,카페,경기 남양주,평내호평
쿠슈울트라라멘 평내호평점,2026-01-04,https://place.map.kakao.com/992018359,🥄🥄🥄🥄,,경기 남양주 : 평내호평,🍣일식,라멘,경기 남양주,평내호평
오리촌,2026-01-03,https://place.map.kakao.com/9317412,🥄🥄🥄🥄🥄,,경기 남양주 : 평내호평,"🍚한식, 🥩고기",오리,경기 남양주,평내호평
홍원,2026-01-02,https://place.map.kakao.com/13083730,🥄🥄,,서울 마포구 : 신촌/대흥,🍜중식,"짜장, 짬뽕, 탕수육",서울 마포구,신촌/대흥
유닭스토리 닭한마리 신촌점,2025-12-31,https://place.map.kakao.com/20012019,🥄🥄🥄,,서울 서대문구 : 신촌,🍚한식,닭한마리,서울 서대문구,신촌
연가닭강정 대흥점,2025-12-31,https://place.map.kakao.com/1024205713,🥄🥄🥄,,서울 마포구 : 대흥,"🍗치킨, 🍙분식",닭강정,서울 마포구,대흥
미가,2025-12-30,https://place.map.kakao.com/16443006,🥄🥄🥄,,서울 마포구 : 신촌/대흥,🍚한식,"제육, 파전",서울 마포구,신촌/대흥
지미존스 서강대점,2025-12-29,https://place.map.kakao.com/937173939,🥄🥄,,서울 마포구 : 대흥,🥗샐러드,브리또,서울 마포구,대흥
오드커피하우스,2025-12-28,https://place.map.kakao.com/1353991558,🥄🥄🥄🥄🥄,,서울 광진구 : 건대입구,☕카페,카페,서울 광진구,건대입구
미식일가,2025-12-28,https://place.map.kakao.com/27229361,🥄🥄🥄🥄🥄,,서울 광진구 : 어린이대공원,🍺술집,조개구이,서울 광진구,어린이대공원
광주똑순이아구찜,2026-01-30,https://place.map.kakao.com/27501934,🥄🥄🥄🥄🥄,,서울 강서구 : 발산,🍚한식,아구찜,서울 강서구,발산
설빙 발산점,2026-01-30,https://place.map.kakao.com/26644158,🥄🥄,,서울 강서구 : 발산,☕카페,빙수,서울 강서구,발산
버거킹 신촌1점,2026-01-29,https://place.map.kakao.com/8375653,🥄,,서울 서대문구 : 신촌,🍔패스트푸드,햄버거,서울 서대문구,신촌
이자카야 우규 신촌점,2026-01-29,https://place.map.kakao.com/770326605,🥄🥄,,서울 서대문구 : 신촌,🍺술집,이자카야,서울 서대문구,신촌
혼신꼬치 신촌점,2026-01-29,https://place.map.kakao.com/357150027,🥄🥄🥄🥄,,서울 서대문구 : 신촌,🍺술집,"꼬치, 이자카야",서울 서대문구,신촌
리정원 대흥점,2026-01-27,https://place.map.kakao.com/1448096292,🥄🥄🥄,,서울 마포구 : 대흥,🍚한식,"삼겹살, 찌개",서울 마포구,대흥
봉구스밥버거 서강대점,2026-01-28,https://place.map.kakao.com/169029905,🥄🥄,,서울 마포구 : 신촌/대흥,🍚한식,밥버거,서울 마포구,신촌/대흥
중화객잔수,2026-01-28,https://place.map.kakao.com/211096332,🥄🥄🥄,,서울 용산구 : 용산,🍜중식,"자장면, 탕수육",서울 용산구,용산
오므파탈,2026-01-26,https://place.map.kakao.com/1539064922,🥄🥄,,서울 서대문구 : 신촌,"🍚한식, 🍣일식",오므라이스,서울 서대문구,신촌
루앨드파리 서초본점,2026-01-25,https://place.map.kakao.com/26455895,🥄🥄🥄,,서울 서초구 : 남부터미널,☕카페,카페,서울 서초구,남부터미널
송계옥 교대점,2026-01-25,https://place.map.kakao.com/1621224124,🥄🥄🥄🥄,,서울 서초구 : 교대,🥩고기,닭고기,서울 서초구,교대
버거킹 마곡원그로브몰점,2026-01-24,https://place.map.kakao.com/546841062,🥄🥄,,서울 강서구 : 마곡,🍔패스트푸드,햄버거,서울 강서구,마곡
봉구스밥버거 서강대점,2026-01-23,https://place.map.kakao.com/169029905,🥄🥄,,서울 마포구 : 신촌/대흥,🍚한식,밥버거,서울 마포구,신촌/대흥
뺑스톡 공덕점,2026-01-23,https://place.map.kakao.com/822254572,🥄🥄🥄🥄,,서울 마포구 : 공덕,☕카페,빵,서울 마포구,공덕
에뚜왈 신촌점,2026-01-26,https://place.map.kakao.com/81542663,🥄🥄🥄🥄,,서울 서대문구 : 신촌,☕카페,카페,서울 서대문구,신촌
수저가,2026-01-23,https://place.map.kakao.com/651155763,🥄🥄🥄🥄,,서울 마포구 : 신촌/대흥,🍜중식,짬뽕,서울 마포구,신촌/대흥
신촌수제비,2026-01-22,https://place.map.kakao.com/12502450,🥄🥄🥄,,서울 서대문구 : 신촌,🍚한식,수제비,서울 서대문구,신촌
고기마니밥마니,2026-01-21,https://place.map.kakao.com/27290474,🥄🥄🥄,,서울 마포구 : 대흥,"🍚한식, 🥩고기",삼겹살,서울 마포구,대흥
피자스쿨 이대점,2026-01-21,https://place.map.kakao.com/1235214382,🥄🥄,,서울 서대문구 : 이대,🍕피자,피자,서울 서대문구,이대
거북이의 주방,2026-01-20,https://place.map.kakao.com/1401663204,🥄🥄🥄🥄,,서울 마포구 : 신촌,🍣일식,카레,서울 마포구,신촌
KFC 신촌역점,2026-01-19,https://place.map.kakao.com/692703127,🥄🥄,,서울 서대문구 : 신촌,🍔패스트푸드,햄버거,서울 서대문구,신촌
베이커리 아궁,2026-01-18,https://place.map.kakao.com/265446905,🥄🥄🥄🥄,,서울 종로구 : 종각,☕카페,카페,서울 종로구,종각
장군굴보쌈,2026-01-18,https://place.map.kakao.com/10731091,🥄🥄🥄🥄,,서울 종로구 : 종로,"🍚한식, 🥩고기",보쌈,서울 종로구,종로
오토김밥 마곡점,2026-01-17,https://place.map.kakao.com/1184366929,🥄🥄🥄🥄,,서울 강서구 : 마곡,🍚한식,김밥,서울 강서구,마곡
동래정 대흥점,2026-01-16,https://place.map.kakao.com/200708589,🥄🥄🥄,,서울 마포구 : 대흥,"🍚한식, 🥩고기","국밥, 찌개",서울 마포구,대흥
또보겠지떡볶이집 깐따비아점,2026-01-16,https://place.map.kakao.com/895272833,🥄🥄🥄🥄,,서울 마포구 : 홍대,🍙분식,떡볶이,서울 마포구,홍대
아이오밀,2026-01-15,https://place.map.kakao.com/1999464409,🥄🥄🥄🥄🥄,,서울 마포구 : 대흥,🍣일식,오차즈케,서울 마포구,대흥
일호단팥,2026-01-15,https://place.map.kakao.com/59940969,🥄🥄🥄🥄,,서울 마포구 : 대흥,☕카페,카페,서울 마포구,대흥
마포쌈밥식당,2026-02-13,https://place.map.kakao.com/1919542306,🥄🥄🥄,,서울 마포구 : 신촌/대흥,🍚한식,쌈밥,서울 마포구,신촌/대흥
뜯고기 신용산본점,2026-02-14,https://place.map.kakao.com/34618391,🥄🥄🥄🥄🥄,,서울 용산구 : 용산,"🍚한식, 🥩고기",등갈비,서울 용산구,용산
스탠다드번,2026-02-14,https://place.map.kakao.com/1322951657,🥄🥄🥄🥄,,서울 용산구 : 용산,☕카페,카페,서울 용산구,용산
롯데리아 신촌역점,2026-02-12,https://place.map.kakao.com/623338539,🥄🥄,,서울 서대문구 : 신촌,🍔패스트푸드,햄버거,서울 서대문구,신촌
BHC치킨 신촌점,2026-02-11,about:blank,🥄🥄,,서울 서대문구 : 신촌,🍗치킨,치킨,서울 서대문구,신촌
홍콩반점0410 대흥역점,2026-02-10,https://place.map.kakao.com/336646124,🥄🥄,,서울 마포구 : 대흥,🍜중식,"자장면, 짬뽕, 탕수육",서울 마포구,대흥
봉구스밥버거 서강대점,2026-02-10,https://place.map.kakao.com/169029905,🥄🥄,,서울 마포구 : 신촌/대흥,🍚한식,밥버거,서울 마포구,신촌/대흥
기요한,2026-02-09,https://place.map.kakao.com/736634882,🥄🥄🥄🥄🥄,,서울 마포구 : 망원,🍣일식,카이센동,서울 마포구,망원
송고집왕족발 본점,2026-02-08,https://place.map.kakao.com/21324937,🥄🥄🥄🥄🥄,,서울 강서구 : 우장산,"🍚한식, 🥩고기",족발,서울 강서구,우장산
롤앤롤 김밥,2026-02-06,https://place.map.kakao.com/1581143656,🥄🥄🥄,,서울 마포구 : 대흥,🍚한식,김밥,서울 마포구,대흥
동대문엽기떡볶이 신촌점,2026-02-05,https://place.map.kakao.com/17764441,🥄🥄,,서울 서대문구 : 신촌,🍙분식,떡볶이,서울 서대문구,신촌
동식탁,2026-02-04,https://place.map.kakao.com/1797119835,🥄🥄🥄🥄🥄,,서울 용산구 : 용산,🍺술집,술집,서울 용산구,용산
파친코,2026-02-04,https://place.map.kakao.com/1142997501,🥄🥄🥄🥄,,서울 용산구 : 용산,🍺술집,술집,서울 용산구,용산
프랭크버거 서강대점,2026-02-04,https://place.map.kakao.com/834184731,🥄🥄,,서울 마포구 : 신촌/대흥,🍔패스트푸드,햄버거,서울 마포구,신촌/대흥
한창희천하일면,2026-02-03,https://place.map.kakao.com/670226941,🥄🥄🥄🥄,,서울 마포구 : 대흥,"🍚한식, 🍣일식",고기국수,서울 마포구,대흥
봉구스밥버거 서강대점,2026-02-03,https://place.map.kakao.com/169029905,🥄🥄,,서울 마포구 : 신촌/대흥,🍚한식,밥버거,서울 마포구,신촌/대흥
소바연구소,2026-02-02,https://place.map.kakao.com/2114260452,🥄🥄🥄🥄,,서울 서대문구 : 신촌,🍣일식,소바,서울 서대문구,신촌
오우뉴,2026-02-01,https://place.map.kakao.com/104846297,🥄🥄🥄🥄🥄,,서울 중구 : 신당,☕카페,카페,서울 중구,신당
짚뿔닭발,2026-02-01,https://place.map.kakao.com/267213453,🥄🥄🥄🥄🥄,,서울 중구 : 신당,"🍺술집, 🥩고기",닭발,서울 중구,신당
정월,2026-03-10,https://place.map.kakao.com/131878421,🥄🥄🥄,,서울 마포구 : 대흥,🍜중식,"자장면, 짬뽕, 탕수육",서울 마포구,대흥
마포닭곰탕 본점,2026-03-09,https://place.map.kakao.com/17361050,🥄🥄,,서울 마포구 : 대흥,🍚한식,"닭곰탕, 부대찌개",서울 마포구,대흥
한솥도시락 서강대점,2026-03-09,https://place.map.kakao.com/1584071787,🥄🥄,,서울 마포구 : 대흥,🍚한식,도시락,서울 마포구,대흥
정과자점,2026-03-08,https://place.map.kakao.com/103046351,🥄🥄🥄🥄,,서울 마포구 : 연남,☕카페,카페,서울 마포구,연남
평화남영 문래점,2026-03-08,https://place.map.kakao.com/2098181745,🥄🥄🥄🥄🥄,,서울 영등포구 : 문래,🍺술집,이자카야,서울 영등포구,문래
버거킹 마곡원그로브몰점,2026-03-07,https://place.map.kakao.com/546841062,🥄🥄,,서울 강서구 : 마곡,🍔패스트푸드,햄버거,서울 강서구,마곡
